indice_medicamento,nregistro,nombre_medicamento,tipo_imagen,url,fichero,estado,error
2634,12055,"LIZIPAINA CLORHEXIDINA 5 MG/BENZOCAINA 2,5 MG COMPRIMIDOS PARA CHUPAR",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/12055/12055_materialas.jpg,imagenes/lizipaina_clorhexidina_5_mg_benzocaina_2_5_mg_comprimidos_pa__12055__materialas__05237.jpg,descargada,
2634,12055,"LIZIPAINA CLORHEXIDINA 5 MG/BENZOCAINA 2,5 MG COMPRIMIDOS PARA CHUPAR",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/12055/12055_formafarmac.jpg,imagenes/lizipaina_clorhexidina_5_mg_benzocaina_2_5_mg_comprimidos_pa__12055__formafarmac__05238.jpg,descargada,
2635,71268,"LOBIVON PLUS 5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71268/71268_materialas.jpg,imagenes/lobivon_plus_5_mg_12_5_mg_comprimidos_recubiertos_con_pelicu__71268__materialas__05239.jpg,descargada,
2635,71268,"LOBIVON PLUS 5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71268/71268_formafarmac.jpg,imagenes/lobivon_plus_5_mg_12_5_mg_comprimidos_recubiertos_con_pelicu__71268__formafarmac__05240.jpg,descargada,
2636,71267,LOBIVON PLUS 5 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71267/71267_materialas.jpg,imagenes/lobivon_plus_5_mg_25_mg_comprimidos_recubiertos_con_pelicula__71267__materialas__05241.jpg,descargada,
2636,71267,LOBIVON PLUS 5 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71267/71267_formafarmac.jpg,imagenes/lobivon_plus_5_mg_25_mg_comprimidos_recubiertos_con_pelicula__71267__formafarmac__05242.jpg,descargada,
2637,61428,LOBIVON 5 mg COMPRIMIDOS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61428/61428_materialas.jpg,imagenes/lobivon_5_mg_comprimidos__61428__materialas__05243.jpg,descargada,
2637,61428,LOBIVON 5 mg COMPRIMIDOS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61428/61428_formafarmac.jpg,imagenes/lobivon_5_mg_comprimidos__61428__formafarmac__05244.jpg,descargada,
2638,1221692001,LOCAMETZ 25 MICROGRAMOS EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1221692001/1221692001_materialas.jpg,imagenes/locametz_25_microgramos_equipo_de_reactivos_para_preparacion__1221692001__materialas__05245.jpg,descargada,
2638,1221692001,LOCAMETZ 25 MICROGRAMOS EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1221692001/1221692001_formafarmac.jpg,imagenes/locametz_25_microgramos_equipo_de_reactivos_para_preparacion__1221692001__formafarmac__05246.jpg,descargada,
2639,66628,LOETTE DIARIO 100/20 microgramos COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/66628/66628_materialas.jpg,imagenes/loette_diario_100_20_microgramos_comprimidos_recubiertos_con__66628__materialas__05247.jpg,descargada,
2639,66628,LOETTE DIARIO 100/20 microgramos COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/66628/66628_formafarmac.jpg,imagenes/loette_diario_100_20_microgramos_comprimidos_recubiertos_con__66628__formafarmac__05248.jpg,descargada,
2640,65067,LOETTE 100/20 microgramos COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65067/65067_materialas.jpg,imagenes/loette_100_20_microgramos_comprimidos_recubiertos_con_pelicu__65067__materialas__05249.jpg,descargada,
2640,65067,LOETTE 100/20 microgramos COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/65067/65067_formafarmac.jpg,imagenes/loette_100_20_microgramos_comprimidos_recubiertos_con_pelicu__65067__formafarmac__05250.jpg,descargada,
2641,61128,LOMEXIN 20 MG/G CREMA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61128/61128_materialas.jpg,imagenes/lomexin_20_mg_g_crema__61128__materialas__05251.jpg,descargada,
2641,61128,LOMEXIN 20 MG/G CREMA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61128/61128_formafarmac.jpg,imagenes/lomexin_20_mg_g_crema__61128__formafarmac__05252.jpg,descargada,
2642,61126,LOMEXIN 200 mg CAPSULAS VAGINALES BLANDAS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61126/61126_materialas.jpg,imagenes/lomexin_200_mg_capsulas_vaginales_blandas__61126__materialas__05253.jpg,descargada,
2642,61126,LOMEXIN 200 mg CAPSULAS VAGINALES BLANDAS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61126/61126_formafarmac.jpg,imagenes/lomexin_200_mg_capsulas_vaginales_blandas__61126__formafarmac__05254.jpg,descargada,
2643,61715,LOMEXIN 600 mg CAPSULA VAGINAL BLANDA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61715/61715_materialas.jpg,imagenes/lomexin_600_mg_capsula_vaginal_blanda__61715__materialas__05255.jpg,descargada,
2643,61715,LOMEXIN 600 mg CAPSULA VAGINAL BLANDA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61715/61715_formafarmac.jpg,imagenes/lomexin_600_mg_capsula_vaginal_blanda__61715__formafarmac__05256.jpg,descargada,
2644,55636,LONITEN 10 mg comprimidos,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/55636/55636_materialas.jpg,imagenes/loniten_10_mg_comprimidos__55636__materialas__05257.jpg,descargada,
2644,55636,LONITEN 10 mg comprimidos,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/55636/55636_formafarmac.jpg,imagenes/loniten_10_mg_comprimidos__55636__formafarmac__05258.jpg,descargada,
2645,1161096001,"LONSURF 15 MG/6,14 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1161096001/1161096001_materialas.jpg,imagenes/lonsurf_15_mg_6_14_mg_comprimidos_recubiertos_con_pelicula__1161096001__materialas__05259.jpg,descargada,
2645,1161096001,"LONSURF 15 MG/6,14 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1161096001/1161096001_formafarmac.jpg,imagenes/lonsurf_15_mg_6_14_mg_comprimidos_recubiertos_con_pelicula__1161096001__formafarmac__05260.jpg,descargada,
2646,1161096003,"LONSURF 15 MG/6,14 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1161096003/1161096003_materialas.jpg,imagenes/lonsurf_15_mg_6_14_mg_comprimidos_recubiertos_con_pelicula__1161096003__materialas__05261.jpg,descargada,
2646,1161096003,"LONSURF 15 MG/6,14 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1161096003/1161096003_formafarmac.jpg,imagenes/lonsurf_15_mg_6_14_mg_comprimidos_recubiertos_con_pelicula__1161096003__formafarmac__05262.jpg,descargada,
2647,1161096004,"LONSURF 20 MG/8,19 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1161096004/1161096004_materialas.jpg,imagenes/lonsurf_20_mg_8_19_mg_comprimidos_recubiertos_con_pelicula__1161096004__materialas__05263.jpg,descargada,
2647,1161096004,"LONSURF 20 MG/8,19 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1161096004/1161096004_formafarmac.jpg,imagenes/lonsurf_20_mg_8_19_mg_comprimidos_recubiertos_con_pelicula__1161096004__formafarmac__05264.jpg,descargada,
2648,1161096006,"LONSURF 20 MG/8,19 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1161096006/1161096006_materialas.jpg,imagenes/lonsurf_20_mg_8_19_mg_comprimidos_recubiertos_con_pelicula__1161096006__materialas__05265.jpg,descargada,
2648,1161096006,"LONSURF 20 MG/8,19 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1161096006/1161096006_formafarmac.jpg,imagenes/lonsurf_20_mg_8_19_mg_comprimidos_recubiertos_con_pelicula__1161096006__formafarmac__05266.jpg,descargada,
2649,55317,LOPERAN 2 mg CAPSULAS DURAS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/55317/55317_materialas.jpg,imagenes/loperan_2_mg_capsulas_duras__55317__materialas__05267.jpg,descargada,
2649,55317,LOPERAN 2 mg CAPSULAS DURAS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/55317/55317_formafarmac.jpg,imagenes/loperan_2_mg_capsulas_duras__55317__formafarmac__05268.jpg,descargada,
2650,57210,LOPESTOP 2 MG CAPSULAS DURAS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/57210/57210_materialas.jpg,imagenes/lopestop_2_mg_capsulas_duras__57210__materialas__05269.jpg,descargada,
2650,57210,LOPESTOP 2 MG CAPSULAS DURAS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/57210/57210_formafarmac.jpg,imagenes/lopestop_2_mg_capsulas_duras__57210__formafarmac__05270.jpg,descargada,
2651,58832,LOPID 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/58832/58832_materialas.jpg,imagenes/lopid_600_mg_comprimidos_recubiertos_con_pelicula__58832__materialas__05271.jpg,descargada,
2651,58832,LOPID 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/58832/58832_formafarmac.jpg,imagenes/lopid_600_mg_comprimidos_recubiertos_con_pelicula__58832__formafarmac__05272.jpg,descargada,
2652,61026,LOPID 900 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61026/61026_materialas.jpg,imagenes/lopid_900_mg_comprimidos_recubiertos_con_pelicula__61026__materialas__05273.jpg,descargada,
2652,61026,LOPID 900 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61026/61026_formafarmac.jpg,imagenes/lopid_900_mg_comprimidos_recubiertos_con_pelicula__61026__formafarmac__05274.jpg,descargada,
2653,54503,LOPRESOR 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/54503/54503_materialas.jpg,imagenes/lopresor_100_mg_comprimidos_recubiertos_con_pelicula__54503__materialas__05275.jpg,descargada,
2653,54503,LOPRESOR 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/54503/54503_formafarmac.jpg,imagenes/lopresor_100_mg_comprimidos_recubiertos_con_pelicula__54503__formafarmac__05276.jpg,descargada,
2654,63696,LORATADINA CINFA 10 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63696/63696_materialas.jpg,imagenes/loratadina_cinfa_10_mg_comprimidos_efg__63696__materialas__05277.jpg,descargada,
2654,63696,LORATADINA CINFA 10 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63696/63696_formafarmac.jpg,imagenes/loratadina_cinfa_10_mg_comprimidos_efg__63696__formafarmac__05278.jpg,descargada,
2655,64243,LORATADINA NORMON 1 mg/ml JARABE EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64243/64243_materialas.jpg,imagenes/loratadina_normon_1_mg_ml_jarabe_efg__64243__materialas__05279.jpg,descargada,
2655,64243,LORATADINA NORMON 1 mg/ml JARABE EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64243/64243_formafarmac.jpg,imagenes/loratadina_normon_1_mg_ml_jarabe_efg__64243__formafarmac__05280.jpg,descargada,
2656,63784,LORATADINA NORMON 10 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63784/63784_materialas.jpg,imagenes/loratadina_normon_10_mg_comprimidos_efg__63784__materialas__05281.jpg,descargada,
2656,63784,LORATADINA NORMON 10 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63784/63784_formafarmac.jpg,imagenes/loratadina_normon_10_mg_comprimidos_efg__63784__formafarmac__05282.jpg,descargada,
2657,63946,LORATADINA SANDOZ 10 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63946/63946_materialas.jpg,imagenes/loratadina_sandoz_10_mg_comprimidos_efg__63946__materialas__05283.jpg,descargada,
2657,63946,LORATADINA SANDOZ 10 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63946/63946_formafarmac.jpg,imagenes/loratadina_sandoz_10_mg_comprimidos_efg__63946__formafarmac__05284.jpg,descargada,
2658,63711,LORATADINA STADA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63711/63711_materialas.jpg,imagenes/loratadina_stada_10_mg_comprimidos_recubiertos_con_pelicula__63711__materialas__05285.jpg,descargada,
2658,63711,LORATADINA STADA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63711/63711_formafarmac.jpg,imagenes/loratadina_stada_10_mg_comprimidos_recubiertos_con_pelicula__63711__formafarmac__05286.jpg,descargada,
2659,68477,LORAZEPAM CINFA 1 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68477/68477_materialas.jpg,imagenes/lorazepam_cinfa_1_mg_comprimidos_efg__68477__materialas__05287.jpg,descargada,
2659,68477,LORAZEPAM CINFA 1 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68477/68477_formafarmac.jpg,imagenes/lorazepam_cinfa_1_mg_comprimidos_efg__68477__formafarmac__05288.jpg,descargada,
2660,68478,LORAZEPAM CINFA 5 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68478/68478_materialas.jpg,imagenes/lorazepam_cinfa_5_mg_comprimidos_efg__68478__materialas__05289.jpg,descargada,
2660,68478,LORAZEPAM CINFA 5 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68478/68478_formafarmac.jpg,imagenes/lorazepam_cinfa_5_mg_comprimidos_efg__68478__formafarmac__05290.jpg,descargada,
2661,86665,"LORAZEPAM NORMON 0,5 MG COMPRIMIDOS EFG",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/86665/86665_materialas.jpg,imagenes/lorazepam_normon_0_5_mg_comprimidos_efg__86665__materialas__05291.jpg,descargada,
2661,86665,"LORAZEPAM NORMON 0,5 MG COMPRIMIDOS EFG",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/86665/86665_formafarmac.jpg,imagenes/lorazepam_normon_0_5_mg_comprimidos_efg__86665__formafarmac__05292.jpg,descargada,
2662,64972,LORAZEPAM NORMON 1 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64972/64972_materialas.jpg,imagenes/lorazepam_normon_1_mg_comprimidos_efg__64972__materialas__05293.jpg,descargada,
2662,64972,LORAZEPAM NORMON 1 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64972/64972_formafarmac.jpg,imagenes/lorazepam_normon_1_mg_comprimidos_efg__64972__formafarmac__05294.jpg,descargada,
2663,88965,LORAZEPAM NORMON 2 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/88965/88965_materialas.jpg,imagenes/lorazepam_normon_2_mg_comprimidos_efg__88965__materialas__05295.jpg,descargada,
2663,88965,LORAZEPAM NORMON 2 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/88965/88965_formafarmac.jpg,imagenes/lorazepam_normon_2_mg_comprimidos_efg__88965__formafarmac__05296.jpg,descargada,
2664,77785,LORAZEPAM NORMON 5 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/77785/77785_materialas.jpg,imagenes/lorazepam_normon_5_mg_comprimidos_efg__77785__materialas__05297.jpg,descargada,
2664,77785,LORAZEPAM NORMON 5 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/77785/77785_formafarmac.jpg,imagenes/lorazepam_normon_5_mg_comprimidos_efg__77785__formafarmac__05298.jpg,descargada,
2665,68371,LORMETAZEPAM CINFA 1 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68371/68371_materialas.jpg,imagenes/lormetazepam_cinfa_1_mg_comprimidos_efg__68371__materialas__05299.jpg,descargada,
2665,68371,LORMETAZEPAM CINFA 1 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68371/68371_formafarmac.jpg,imagenes/lormetazepam_cinfa_1_mg_comprimidos_efg__68371__formafarmac__05300.jpg,descargada,
2666,68372,LORMETAZEPAM CINFA 2 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68372/68372_materialas.jpg,imagenes/lormetazepam_cinfa_2_mg_comprimidos_efg__68372__materialas__05301.jpg,descargada,
2666,68372,LORMETAZEPAM CINFA 2 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68372/68372_formafarmac.jpg,imagenes/lormetazepam_cinfa_2_mg_comprimidos_efg__68372__formafarmac__05302.jpg,descargada,
2667,63611,LORMETAZEPAM NORMON 1 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63611/63611_materialas.jpg,imagenes/lormetazepam_normon_1_mg_comprimidos_efg__63611__materialas__05303.jpg,descargada,
2667,63611,LORMETAZEPAM NORMON 1 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63611/63611_formafarmac.jpg,imagenes/lormetazepam_normon_1_mg_comprimidos_efg__63611__formafarmac__05304.jpg,descargada,
2668,63612,LORMETAZEPAM NORMON 2 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63612/63612_materialas.jpg,imagenes/lormetazepam_normon_2_mg_comprimidos_efg__63612__materialas__05305.jpg,descargada,
2668,63612,LORMETAZEPAM NORMON 2 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63612/63612_formafarmac.jpg,imagenes/lormetazepam_normon_2_mg_comprimidos_efg__63612__formafarmac__05306.jpg,descargada,
2669,75732,LORMETAZEPAM STADA 1 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75732/75732_materialas.jpg,imagenes/lormetazepam_stada_1_mg_comprimidos_efg__75732__materialas__05307.jpg,descargada,
2669,75732,LORMETAZEPAM STADA 1 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/75732/75732_formafarmac.jpg,imagenes/lormetazepam_stada_1_mg_comprimidos_efg__75732__formafarmac__05308.jpg,descargada,
2670,75731,LORMETAZEPAM STADA 2 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75731/75731_materialas.jpg,imagenes/lormetazepam_stada_2_mg_comprimidos_efg__75731__materialas__05309.jpg,descargada,
2670,75731,LORMETAZEPAM STADA 2 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/75731/75731_formafarmac.jpg,imagenes/lormetazepam_stada_2_mg_comprimidos_efg__75731__formafarmac__05310.jpg,descargada,
2671,88831,LORMETAZEPAM TECNIGEN 1 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/88831/88831_materialas.jpg,imagenes/lormetazepam_tecnigen_1_mg_comprimidos_efg__88831__materialas__05311.jpg,descargada,
2671,88831,LORMETAZEPAM TECNIGEN 1 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/88831/88831_formafarmac.jpg,imagenes/lormetazepam_tecnigen_1_mg_comprimidos_efg__88831__formafarmac__05312.jpg,descargada,
2672,88832,LORMETAZEPAM TECNIGEN 2 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/88832/88832_materialas.jpg,imagenes/lormetazepam_tecnigen_2_mg_comprimidos_efg__88832__materialas__05313.jpg,descargada,
2672,88832,LORMETAZEPAM TECNIGEN 2 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/88832/88832_formafarmac.jpg,imagenes/lormetazepam_tecnigen_2_mg_comprimidos_efg__88832__formafarmac__05314.jpg,descargada,
2673,1191355002,LORVIQUA 100 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1191355002/1191355002_materialas.jpg,imagenes/lorviqua_100_mg_comprimidos_recubiertos_con_pelicula__1191355002__materialas__05315.jpg,descargada,
2673,1191355002,LORVIQUA 100 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1191355002/1191355002_formafarmac.jpg,imagenes/lorviqua_100_mg_comprimidos_recubiertos_con_pelicula__1191355002__formafarmac__05316.jpg,descargada,
2674,1191355001,LORVIQUA 25 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1191355001/1191355001_materialas.jpg,imagenes/lorviqua_25_mg_comprimidos_recubiertos_con_pelicula__1191355001__materialas__05317.jpg,descargada,
2674,1191355001,LORVIQUA 25 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1191355001/1191355001_formafarmac.jpg,imagenes/lorviqua_25_mg_comprimidos_recubiertos_con_pelicula__1191355001__formafarmac__05318.jpg,descargada,
